"jenis_kelamin","umur","asal","penempatan","gaji","pendidikan","IPK","pengalaman","jenis_rekrut","id","status_rekrut"
"1","1","10","10","1","2",3.1,"1","1","10539","1"
"0","2","19","19","2","2",3.73,"2","2","10540","1"
"0","3","11","4","5","0",2.43,"3","2","10541","0"
"0","3","26","19","3","0",1.65,"5","2","10542","0"
"0","1","18","18","3","2",3.51,"4","2","10543","1"
"1","2","11","11","2","1",3.7,"1","1","10544","1"
"0","2","21","3","4","0",2.34,"1","2","10545","0"
"1","1","29","29","3","1",3.29,"2","2","10546","1"
"0","2","1","1","2","1",3.2,"0","1","10547","1"
"0","1","24","24","2","1",3.4,"3","2","10548","1"
"1","1","6","32","3","0",1.25,"2","1","10549","0"
"0","3","11","17","5","0",2.47,"5","1","10550","0"
"0","2","20","20","1","2",3.7,"0","1","10551","1"
"0","1","25","25","1","1",3.4,"0","1","10552","1"
"0","1","7","14","5","0",2.83,"0","1","10553","0"
"0","1","1","34","3","0",2.14,"4","2","10554","0"
"1","2","11","11","5","0",2.4,"2","1","10555","0"
"0","2","7","7","2","1",3.36,"3","2","10556","1"
"0","1","28","28","2","1",3.3,"0","1","10557","1"
"1","2","33","33","3","1",3.34,"2","2","10558","1"
"0","2","1","27","4","0",2.7,"5","1","10559","0"
"0","2","7","7","1","1",4.0,"0","1","10560","1"
"1","2","34","19","3","0",2.15,"4","1","10561","0"
"0","3","29","31","5","0",1.9,"3","2","10562","0"
"0","1","16","16","2","2",3.78,"4","2","10563","1"
"1","1","17","17","2","3",3.39,"2","2","10564","1"
"0","1","29","29","2","3",3.54,"2","2","10565","1"
"0","3","31","30","4","0",1.37,"3","1","10566","0"
"1","3","8","14","4","0",1.53,"2","1","10567","0"
"1","1","2","2","2","2",3.2,"1","1","10568","1"
"1","2","8","23","3","0",1.67,"0","2","10569","0"
"0","2","1","1","2","3",3.74,"2","2","10570","1"
"0","1","30","30","3","2",3.5,"4","2","10571","1"
"0","3","21","4","5","0",2.64,"5","2","10572","0"
"0","1","29","29","1","1",3.9,"1","1","10573","1"
"1","2","16","16","2","3",3.64,"3","2","10574","1"
"1","2","7","8","3","0",2.67,"3","1","10575","0"
"0","2","4","14","5","0",1.94,"2","1","10576","0"
"1","2","13","13","1","1",3.6,"1","1","10577","1"
"0","2","32","32","2","1",3.78,"2","2","10578","1"
"0","1","6","28","5","0",1.5,"1","2","10579","0"
"1","1","21","21","3","1",3.62,"3","2","10580","1"
"1","3","3","13","5","0",1.9,"0","2","10581","0"
"1","1","8","8","3","1",3.52,"3","2","10582","1"
"0","2","20","11","4","0",1.05,"1","1","10583","0"
"0","2","18","2","4","0",1.64,"1","1","10584","0"
"0","3","34","8","4","0",1.11,"5","1","10585","0"
"1","1","12","12","2","1",3.2,"2","1","10586","1"
"0","1","20","21","5","0",1.06,"3","2","10587","0"
"0","2","33","33","1","1",4.0,"0","1","10588","1"
"0","2","31","23","3","0",2.39,"4","2","10589","0"
"0","1","26","25","4","0",1.09,"4","2","10590","0"
"0","2","3","24","5","0",1.31,"2","2","10591","0"
"1","1","10","10","1","2",4.0,"2","1","10592","1"
"0","1","1","1","3","3",3.61,"3","2","10593","1"
"0","3","29","33","3","0",2.89,"2","1","10594","0"
"0","1","22","13","5","0",2.15,"0","1","10595","0"
"0","1","10","10","3","2",3.62,"4","2","10596","1"
"0","3","34","16","4","0",1.42,"4","2","10597","0"
"0","1","28","28","2","1",3.86,"4","2","10598","1"
"1","2","32","32","2","3",3.6,"2","2","10599","1"
"0","1","1","1","2","1",3.38,"3","2","10600","1"
"1","3","2","4","4","0",1.36,"1","2","10601","0"
"1","2","17","17","2","1",3.6,"2","1","10602","1"
"1","1","24","18","5","0",1.5,"0","2","10603","0"
"0","2","31","26","5","0",1.8,"2","1","10604","0"
"0","1","14","14","2","2",3.5,"0","1","10605","1"
"1","2","22","22","2","2",3.1,"0","1","10606","1"
"1","2","8","8","3","1",3.28,"3","2","10607","1"
"1","2","24","24","2","2",3.9,"0","1","10608","1"
"0","2","5","5","1","2",3.4,"0","1","10609","1"
"1","1","21","21","1","1",3.8,"1","1","10610","1"
"0","2","34","7","5","0",2.37,"4","2","10611","0"
"1","2","21","21","1","2",3.1,"1","1","10612","1"
"0","3","9","4","4","0",1.21,"4","2","10613","0"
"1","3","23","34","5","0",2.31,"4","1","10614","0"
"1","3","18","20","5","0",2.72,"2","1","10615","0"
"1","1","19","19","2","1",3.3,"0","1","10616","1"
"1","2","2","2","2","1",3.8,"0","1","10617","1"
"0","1","25","25","1","2",3.7,"1","1","10618","1"
"0","3","18","23","3","0",2.2,"0","2","10619","0"
"0","1","15","19","4","0",2.53,"1","1","10620","0"
"0","2","23","28","5","0",1.9,"2","2","10621","0"
"1","1","13","17","4","0",2.97,"2","1","10622","0"
"1","1","31","31","1","2",3.4,"1","1","10623","1"
"0","2","30","30","2","1",3.2,"2","1","10624","1"
"1","2","1","25","4","0",2.69,"4","2","10625","0"
"0","2","30","30","2","2",3.6,"1","1","10626","1"
"0","1","2","18","3","0",2.68,"1","1","10627","0"
"1","2","8","8","2","2",3.78,"2","2","10628","1"
"0","2","30","30","2","1",3.3,"2","1","10629","1"
"0","3","21","33","4","0",2.74,"2","2","10630","0"
"1","1","22","22","2","2",3.1,"0","1","10631","1"
"1","1","25","25","1","1",3.7,"1","1","10632","1"
"0","1","10","10","2","2",3.6,"0","1","10633","1"
"1","1","10","7","3","0",1.4,"5","2","10634","0"
"1","1","2","15","3","0",1.14,"3","2","10635","0"
"0","2","8","14","3","0",2.82,"4","2","10636","0"
"1","2","26","18","5","0",2.95,"0","1","10637","0"
"1","3","8","18","5","0",1.18,"0","2","10638","0"
"1","1","4","4","3","3",3.86,"4","2","10639","1"
"0","1","7","26","3","0",1.24,"5","2","10640","0"
"0","2","6","18","5","0",1.81,"5","1","10641","0"
"0","1","27","27","2","2",3.87,"2","2","10642","1"
"1","1","6","3","5","0",2.41,"1","1","10643","0"
"0","1","8","8","1","1",3.9,"0","1","10644","1"
"0","1","28","16","5","0",1.15,"2","2","10645","0"
"1","1","3","3","3","2",4.0,"3","2","10646","1"
"1","1","22","8","5","0",2.33,"1","2","10647","0"
"0","3","18","18","5","0",1.23,"0","1","10648","0"
"1","2","34","32","3","0",1.1,"3","1","10649","0"
"0","1","3","3","1","1",3.2,"2","1","10650","1"
"0","1","23","23","1","1",3.5,"1","1","10651","1"
"0","2","17","17","1","2",3.1,"1","1","10652","1"
"1","1","24","30","3","0",1.85,"3","2","10653","0"
"1","3","16","7","4","0",1.99,"2","1","10654","0"
"0","2","27","27","2","1",3.46,"3","2","10655","1"
"1","2","15","15","3","3",3.76,"4","2","10656","1"
"0","2","33","33","2","1",3.4,"0","1","10657","1"
"1","1","12","6","5","0",1.02,"5","2","10658","0"
"0","1","25","25","3","1",3.53,"3","2","10659","1"
"1","1","17","30","4","0",2.52,"2","2","10660","0"
"0","1","3","3","2","2",3.6,"1","1","10661","1"
"1","3","25","3","4","0",1.95,"3","1","10662","0"
"0","2","11","6","3","0",1.33,"2","1","10663","0"
"0","1","14","14","2","2",3.7,"0","1","10664","1"
"0","1","18","18","3","2",3.62,"3","2","10665","1"
"0","1","21","21","1","2",3.8,"2","1","10666","1"
"1","2","1","31","4","0",2.09,"1","2","10667","0"
"0","2","22","26","3","0",1.78,"4","1","10668","0"
"0","2","17","34","3","0",1.86,"0","1","10669","0"
"0","2","18","18","2","1",4.0,"2","1","10670","1"
"1","2","18","18","2","1",3.39,"2","2","10671","1"
"0","1","26","26","2","2",4.0,"2","1","10672","1"
"1","2","9","9","1","1",3.2,"0","1","10673","1"
"0","2","15","15","1","2",3.1,"2","1","10674","1"
"1","2","10","10","2","3",3.42,"4","2","10675","1"
"0","3","17","20","3","0",1.47,"1","1","10676","0"
"0","3","7","2","4","0",1.26,"3","2","10677","0"
"1","1","9","9","2","2",3.93,"2","2","10678","1"
"1","1","2","2","1","1",3.4,"0","1","10679","1"
"1","1","2","2","2","2",3.6,"1","1","10680","1"
"1","1","16","17","4","0",1.88,"2","2","10681","0"
"0","2","17","17","3","2",3.93,"2","2","10682","1"
"1","1","28","30","5","0",1.35,"1","1","10683","0"
"0","1","13","34","5","0",1.6,"1","2","10684","0"
"0","2","20","3","4","0",1.51,"4","1","10685","0"
"1","2","22","23","5","0",2.85,"0","1","10686","0"
"1","3","26","29","5","0",1.05,"4","1","10687","0"
"1","1","13","13","3","2",3.4,"2","2","10688","1"
"1","2","18","2","4","0",1.71,"3","2","10689","0"
"1","2","25","6","4","0",1.97,"5","2","10690","0"
"1","2","27","27","1","1",3.9,"0","1","10691","1"
"0","2","9","9","2","1",3.76,"4","2","10692","1"
"0","1","1","4","5","0",2.49,"4","1","10693","0"
"1","1","33","33","2","2",3.73,"2","2","10694","1"
"0","3","28","13","5","0",2.66,"2","1","10695","0"
"0","2","2","25","3","0",2.32,"2","1","10696","0"
"1","1","19","19","2","3",3.33,"2","2","10697","1"
"1","1","4","4","1","1",3.8,"2","1","10698","1"
"1","2","33","33","2","1",3.5,"2","1","10699","1"
"1","2","34","34","1","1",3.7,"1","1","10700","1"
"1","1","3","3","1","2",3.1,"2","1","10701","1"
"0","3","27","25","5","0",1.63,"1","1","10702","0"
"0","1","25","8","5","0",2.78,"3","2","10703","0"
"0","1","34","34","2","2",3.8,"1","1","10704","1"
"0","3","34","33","3","0",1.79,"3","2","10705","0"
"1","1","31","33","3","0",1.93,"2","1","10706","0"
"1","2","2","2","3","0",2.56,"5","1","10707","0"
"1","1","6","6","3","2",3.26,"2","2","10708","1"
"1","1","16","16","2","3",3.31,"3","2","10709","1"
"1","2","1","1","3","3",4.0,"2","2","10710","1"
"0","1","22","22","1","2",3.5,"0","1","10711","1"
"1","2","27","27","2","1",3.1,"2","1","10712","1"
"0","3","1","19","3","0",2.93,"3","2","10713","0"
"1","2","3","13","3","0",1.64,"3","1","10714","0"
"1","1","32","17","3","0",1.4,"0","1","10715","0"
"0","1","16","16","3","1",3.99,"2","2","10716","1"
"0","1","25","25","1","1",3.7,"2","1","10717","1"
"0","2","12","12","3","3",3.57,"2","2","10718","1"
"0","2","23","18","3","0",1.41,"2","1","10719","0"
"0","1","10","10","2","3",3.65,"2","2","10720","1"
"0","2","3","3","1","1",4.0,"0","1","10721","1"
"1","2","19","19","2","1",3.84,"4","2","10722","1"
"1","1","34","34","1","1",3.1,"1","1","10723","1"
"0","1","5","12","4","0",2.77,"3","2","10724","0"
"0","1","5","5","2","2",3.67,"2","2","10725","1"
"0","1","9","9","2","1",3.44,"3","2","10726","1"
"1","2","9","17","4","0",2.02,"0","2","10727","0"
"0","3","21","22","5","0",1.09,"3","1","10728","0"
"0","1","17","17","1","2",3.4,"0","1","10729","1"
"1","2","17","17","2","1",3.68,"3","2","10730","1"
"0","3","1","21","3","0",2.68,"2","1","10731","0"
"0","2","22","22","2","2",3.8,"3","2","10732","1"
"0","2","31","14","3","0",2.93,"5","2","10733","0"
"1","3","34","28","5","0",1.19,"5","1","10734","0"
"1","2","25","25","1","1",4.0,"2","1","10735","1"
"0","1","15","15","3","2",3.52,"4","2","10736","1"
"1","1","2","23","4","0",2.39,"3","1","10737","0"
"1","2","22","3","4","0",2.45,"1","1","10738","0"
"0","2","2","2","5","0",2.28,"4","2","10739","0"
"1","3","28","18","5","0",1.02,"2","2","10740","0"
"1","1","22","22","4","0",2.37,"4","1","10741","0"
"0","2","32","32","2","2",3.81,"2","2","10742","1"
"1","1","26","13","3","0",2.35,"3","1","10743","0"
"0","2","16","16","2","1",3.92,"2","2","10744","1"
"1","1","8","12","3","0",2.55,"3","1","10745","0"
"1","1","10","10","2","3",3.53,"2","2","10746","1"
"1","2","9","9","3","0",1.96,"2","1","10747","0"
"0","1","32","32","2","3",3.76,"2","2","10748","1"
"0","1","13","16","3","0",1.77,"3","2","10749","0"
"1","3","4","26","5","0",1.78,"3","1","10750","0"
"1","2","10","10","1","1",3.3,"1","1","10751","1"
"1","2","16","16","2","3",3.97,"2","2","10752","1"
"0","2","24","3","4","0",2.67,"5","2","10753","0"
"1","2","7","2","5","0",2.65,"2","2","10754","0"
"0","2","14","16","5","0",2.47,"2","1","10755","0"
"1","1","20","20","3","2",3.31,"2","2","10756","1"
"1","1","7","7","2","2",4.0,"0","1","10757","1"
"1","1","6","12","4","0",2.62,"0","2","10758","0"
"0","2","17","25","3","0",2.83,"3","2","10759","0"
"1","2","25","4","4","0",1.1,"2","2","10760","0"
"1","2","5","13","3","0",2.53,"3","2","10761","0"
"1","2","17","24","4","0",1.13,"2","2","10762","0"
"1","2","23","23","1","1",3.3,"0","1","10763","1"
"0","2","18","18","3","1",3.66,"3","2","10764","1"
"0","2","3","8","5","0",1.15,"3","2","10765","0"
"1","2","3","3","2","2",3.7,"0","1","10766","1"
"1","1","18","28","3","0",1.32,"4","1","10767","0"
"1","1","7","7","1","1",3.3,"1","1","10768","1"
"1","1","28","19","3","0",2.5,"0","1","10769","0"
"1","2","16","4","4","0",1.14,"5","2","10770","0"
"1","1","12","12","3","2",3.88,"3","2","10771","1"
"1","2","10","10","3","2",4.0,"3","2","10772","1"
"0","1","10","10","2","1",3.3,"2","1","10773","1"
"0","1","12","21","5","0",2.71,"2","1","10774","0"
"0","1","16","12","4","0",1.82,"1","2","10775","0"
"0","1","27","1","3","0",2.92,"5","2","10776","0"
"0","1","14","14","3","2",3.3,"2","2","10777","1"
"0","1","10","13","5","0",1.81,"3","2","10778","0"
"1","1","11","11","2","2",3.2,"1","1","10779","1"
"1","1","27","2","5","0",2.04,"2","1","10780","0"
"1","3","12","21","4","0",1.48,"2","2","10781","0"
"0","1","25","25","2","3",3.4,"3","2","10782","1"
"1","1","16","2","3","0",2.51,"4","2","10783","0"
"0","3","13","4","4","0",2.52,"4","2","10784","0"
"1","1","20","20","2","2",3.1,"1","1","10785","1"
"1","2","25","19","4","0",1.34,"5","2","10786","0"
"0","2","19","24","4","0",1.05,"3","1","10787","0"
"0","2","21","21","2","2",3.9,"4","2","10788","1"
"0","3","2","9","5","0",2.7,"3","2","10789","0"
"1","2","7","11","4","0",2.77,"3","1","10790","0"
"1","2","11","11","2","3",3.96,"2","2","10791","1"
"0","1","25","5","5","0",2.71,"5","2","10792","0"
"0","2","13","14","4","0",1.75,"0","2","10793","0"
"1","2","17","28","4","0",2.89,"0","2","10794","0"
"1","1","8","8","1","1",3.6,"2","1","10795","1"
"0","3","34","20","4","0",2.88,"4","1","10796","0"
"1","1","17","11","5","0",1.8,"4","2","10797","0"
"0","2","34","32","4","0",2.49,"5","1","10798","0"
"1","3","19","30","5","0",2.65,"1","2","10799","0"
"0","1","31","23","3","0",1.84,"1","1","10800","0"
"0","2","15","12","4","0",1.49,"2","2","10801","0"
"0","1","28","28","3","1",3.95,"2","2","10802","1"
"1","1","30","10","4","0",1.15,"0","1","10803","0"
"1","1","10","10","2","1",3.6,"0","1","10804","1"
"1","1","13","13","1","1",3.4,"0","1","10805","1"
"0","1","17","17","2","2",4.0,"1","1","10806","1"
"1","2","27","27","3","3",3.64,"4","2","10807","1"
"0","3","33","33","3","0",2.87,"1","2","10808","0"
"0","1","25","20","3","0",1.34,"5","2","10809","0"
"1","1","11","11","3","1",3.67,"3","2","10810","1"
"1","2","3","3","3","3",3.57,"2","2","10811","1"
"1","2","9","30","3","0",1.75,"0","1","10812","0"
"1","2","23","23","2","2",3.5,"2","2","10813","1"
"1","2","10","4","4","0",1.68,"2","1","10814","0"
"0","3","17","18","3","0",1.47,"1","1","10815","0"
"0","2","19","7","5","0",1.31,"0","2","10816","0"
"0","1","34","34","2","1",3.39,"2","2","10817","1"
"0","3","26","20","5","0",2.78,"5","2","10818","0"
"1","3","27","16","3","0",1.52,"0","1","10819","0"
"1","1","31","31","2","3",3.81,"2","2","10820","1"
"1","2","8","8","3","3",3.94,"3","2","10821","1"
"0","1","7","7","1","1",3.9,"0","1","10822","1"
"1","2","2","2","3","1",3.57,"4","2","10823","1"
"0","2","2","4","3","0",1.34,"1","1","10824","0"
"0","1","9","32","5","0",2.74,"1","2","10825","0"
"0","2","33","33","2","1",3.85,"3","2","10826","1"
"0","2","32","32","2","3",3.31,"4","2","10827","1"
"0","3","20","28","5","0",2.09,"3","1","10828","0"
"0","1","11","11","2","1",3.33,"3","2","10829","1"
"1","3","18","16","3","0",1.92,"1","2","10830","0"
"1","2","19","33","3","0",1.18,"1","1","10831","0"
"0","1","3","3","2","1",3.3,"1","1","10832","1"
"0","2","18","18","2","2",3.8,"0","1","10833","1"
"0","2","26","26","2","2",3.2,"2","1","10834","1"
"0","2","16","16","2","2",3.1,"2","1","10835","1"
"1","1","7","27","5","0",1.49,"1","1","10836","0"
"0","2","5","20","4","0",1.1,"2","1","10837","0"
"1","2","27","15","4","0",1.9,"0","2","10838","0"
"1","1","7","7","1","2",3.5,"2","1","10839","1"
"0","2","12","7","3","0",2.78,"4","1","10840","0"
"0","1","7","7","3","1",3.8,"4","2","10841","1"
"1","2","22","22","3","2",3.63,"4","2","10842","1"
"0","1","7","7","3","2",3.98,"2","2","10843","1"
"0","3","14","14","4","0",2.34,"0","2","10844","0"
"1","3","1","24","4","0",1.08,"0","1","10845","0"
"0","1","29","12","3","0",2.12,"4","1","10846","0"
"0","1","13","7","5","0",1.12,"1","1","10847","0"
"1","2","19","19","1","1",3.4,"0","1","10848","1"
"1","3","34","12","4","0",2.43,"4","1","10849","0"
"1","1","31","4","3","0",2.41,"3","2","10850","0"
"1","2","9","9","3","3",3.49,"3","2","10851","1"
"1","2","19","13","4","0",2.55,"2","1","10852","0"
"1","1","8","8","3","1",3.5,"3","2","10853","1"
"1","1","18","18","2","1",3.84,"4","2","10854","1"
"1","2","24","14","5","0",1.3,"0","2","10855","0"
"1","2","3","3","2","2",3.42,"3","2","10856","1"
"1","3","26","9","5","0",1.01,"1","2","10857","0"
"1","1","4","4","1","1",3.7,"0","1","10858","1"
"0","2","14","14","2","1",3.49,"2","2","10859","1"
"0","3","16","25","4","0",1.7,"0","1","10860","0"
"1","1","22","15","3","0",2.08,"3","1","10861","0"
"1","1","6","9","4","0",1.9,"0","2","10862","0"
"0","2","19","19","1","1",3.3,"1","1","10863","1"
"1","2","4","23","4","0",2.07,"4","1","10864","0"
"1","1","2","2","2","1",4.0,"1","1","10865","1"
"1","3","34","10","3","0",1.24,"0","1","10866","0"
"0","3","3","29","5","0",1.05,"4","2","10867","0"
"0","2","1","1","2","2",3.9,"2","1","10868","1"
"1","3","14","33","4","0",1.58,"5","2","10869","0"
"1","1","19","19","3","1",3.49,"3","2","10870","1"
"0","1","18","20","3","0",1.35,"3","1","10871","0"
"0","2","8","8","2","2",4.0,"0","1","10872","1"
"0","3","1","13","4","0",2.4,"1","1","10873","0"
"0","2","3","16","3","0",1.09,"4","2","10874","0"
"0","1","16","30","3","0",2.58,"3","1","10875","0"
"0","1","19","5","4","0",2.66,"5","1","10876","0"
"0","2","23","23","3","2",3.48,"4","2","10877","1"
"1","3","10","19","3","0",2.59,"5","2","10878","0"
"1","2","5","5","1","1",3.8,"1","1","10879","1"
"0","2","1","1","1","2",3.1,"2","1","10880","1"
"1","1","19","8","5","0",1.23,"5","1","10881","0"
"1","3","28","5","3","0",2.33,"0","2","10882","0"
"1","2","27","27","2","3",3.54,"4","2","10883","1"
"0","1","20","26","5","0",1.64,"4","1","10884","0"
"1","1","10","10","3","2",3.78,"4","2","10885","1"
"1","3","5","29","4","0",1.09,"1","2","10886","0"
"1","3","33","32","5","0",1.01,"5","2","10887","0"
"1","1","26","26","1","1",3.6,"2","1","10888","1"
"0","2","13","5","3","0",1.98,"3","1","10889","0"
"0","1","30","30","1","2",3.6,"0","1","10890","1"
"0","2","12","10","3","0",2.04,"3","2","10891","0"
"1","1","28","28","2","1",3.6,"0","1","10892","1"
"0","1","5","5","2","1",3.6,"2","1","10893","1"
"1","2","21","21","3","1",3.93,"4","2","10894","1"
"1","2","32","32","1","2",3.5,"0","1","10895","1"
"0","1","15","15","3","1",3.98,"3","2","10896","1"
"0","1","32","34","3","0",1.97,"1","2","10897","0"
"1","2","1","1","3","3",3.7,"4","2","10898","1"
"0","2","18","18","2","3",3.76,"3","2","10899","1"
"1","3","3","28","3","0",2.92,"2","2","10900","0"
"1","2","27","27","2","2",3.32,"4","2","10901","1"
"1","2","32","32","2","1",3.33,"2","2","10902","1"
"1","1","34","25","3","0",1.66,"5","2","10903","0"
"0","1","4","4","1","2",3.6,"1","1","10904","1"
"0","1","21","21","3","2",3.67,"4","2","10905","1"
"1","3","23","1","3","0",1.23,"2","2","10906","0"
"0","2","14","14","4","0",1.93,"2","2","10907","0"
"0","3","11","30","4","0",1.5,"5","2","10908","0"
"0","2","20","20","3","1",3.42,"3","2","10909","1"
"0","1","10","10","2","2",3.86,"2","2","10910","1"
"1","1","22","22","1","2",3.1,"2","1","10911","1"
"0","2","10","10","2","1",3.9,"1","1","10912","1"
"1","2","19","19","2","2",3.59,"2","2","10913","1"
"1","2","30","30","1","2",3.7,"2","1","10914","1"
"1","2","32","32","3","3",3.68,"4","2","10915","1"
"1","3","32","19","4","0",1.31,"0","1","10916","0"
"1","1","5","32","4","0",1.16,"4","1","10917","0"
"1","3","24","1","5","0",1.15,"3","1","10918","0"
"1","1","25","15","4","0",1.28,"1","2","10919","0"
"1","3","9","9","4","0",1.42,"3","2","10920","0"
"1","2","7","9","4","0",2.47,"5","2","10921","0"
"0","1","29","22","5","0",1.59,"4","1","10922","0"
